anion,anion_sml,Asphericity_anion,Eccentricity_anion,InertialShapeFactor_anion,NPR1_anion,NPR2_anion,PMI1_anion,PMI2_anion,PMI3_anion,RadiusOfGyration_anion,SpherocityIndex_anion,ExactMolWt_anion,FpDensityMorgan1_anion,FpDensityMorgan2_anion,HeavyAtomMolWt_anion,MaxAbsPartialCharge_anion,MaxPartialCharge_anion,MinPartialCharge_anion,NumRadicalElectrons_anion,NumValenceElectrons_anion,volume_anion,cation,cation_sml,Asphericity_cation,Eccentricity_cation,InertialShapeFactor_cation,NPR1_cation,NPR2_cation,PMI1_cation,PMI2_cation,PMI3_cation,RadiusOfGyration_cation,SpherocityIndex_cation,ExactMolWt_cation,FpDensityMorgan1_cation,FpDensityMorgan2_cation,HeavyAtomMolWt_cation,MaxAbsPartialCharge_cation,MaxPartialCharge_cation,MinPartialCharge_cation,NumRadicalElectrons_cation,NumValenceElectrons_cation,volume_cation,pair,pair_sml_x,Asphericity_pair,Eccentricity_pair,InertialShapeFactor_pair,NPR1_pair,NPR2_pair,PMI1_pair,PMI2_pair,PMI3_pair,RadiusOfGyration_pair,SpherocityIndex_pair,ExactMolWt_pair,FpDensityMorgan1_pair,FpDensityMorgan2_pair,HeavyAtomMolWt_pair,MaxAbsPartialCharge_pair,MaxPartialCharge_pair,MinPartialCharge_pair,NumRadicalElectrons_pair,NumValenceElectrons_pair,volume_pair,name_anion,smiles_form_anion,energy_anion,HOMO_anion,LUMO_anion,dipole_x_anion,dipole_y_anion,dipole_z_anion,dipole_total_anion,name_cation,smiles_form_cation,energy_cation,HOMO_cation,LUMO_cation,dipole_x_cation,dipole_y_cation,dipole_z_cation,dipole_total_cation,V_al_cation,V_al_anion,V_al,V_cl_cation,V_cl_anion,V_cl,ECW_computed,cation_type,anion_type,label_x,conductivity_x,ECW,density,melting_point_x,viscosity,formula_x,T_conductivity_x,T_density,T_viscosity,conductivity_norm,viscosity_norm,density_norm,state,SVM_predict_x,RF_predict_x,XGB_predict_x,pair_sml_y,gnn_predict,SVM_predict_y,RF_predict_y,XGB_predict_y,SVM_predict,RF_predict,XGB_predict,predicted_state,predicted_conductivity,predicted_conductivity_category,label_y,T_conductivity_y,formula_y,conductivity_y,melting_point_y,avg_predict
bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.3880403108990969,0.9597450644494456,0.0019364858404103,0.2808725890237946,0.9451130799698834,488.0557658865225,1642.2673700458345,1737.6411403576876,2.627442625645582,0.3147988327063437,279.91784237991,0.6666666666666666,0.8666666666666667,280.147,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,92,157.37600000000003,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,0.3796955603102786,0.9595853818915862,0.0040011131287182,0.2814176520049492,0.8269211682489903,206.6727787109304,607.2898924403718,734.3987743430382,2.358127279593325,0.2476462344008888,139.12297490009,1.9,2.9,124.10199999999998,0.2430288243700732,0.2430288243700732,-0.2395339959591556,0,56,151.60000000000002,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CN1C=C[N+](CCCC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.4739142982395039,0.9736003624216,0.001494853348679,0.2282593575136161,0.9657119890751475,646.0245681815582,2733.1789483934326,2830.2216181565377,2.7208997315888053,0.2476538790995957,419.0408172800004,1.16,1.68,404.249,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,148,208.44800000000004,bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,-1821.517869,-0.286547135,0.172652479,-0.095325609,0.364114522,2.142514102,2.175323662,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,-420.483812,-0.522207,-0.061171,1.922697,0.434469,-0.28001,1.990963,14.2040304,7.794082072,7.794082072,1.6638512,-4.6961474288,1.6638512,6.130230872,imidazolium,imid,1-Butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,3.41,4.62,1.44,-4,48.8,C10H15F6N3O4S2,25.0,25.0,25.0,3.41,48.8,1.44,liquid,,,,,,,,,,,,,,,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,49.85000000000002,C10H15F6N3O4S2,9.99,Liquid,
bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.3880403108990969,0.9597450644494456,0.0019364858404103,0.2808725890237946,0.9451130799698834,488.0557658865225,1642.2673700458345,1737.6411403576876,2.627442625645582,0.3147988327063437,279.91784237991,0.6666666666666666,0.8666666666666667,280.147,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,92,157.37600000000003,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,0.3796955603102786,0.9595853818915862,0.0040011131287182,0.2814176520049492,0.8269211682489903,206.6727787109304,607.2898924403718,734.3987743430382,2.358127279593325,0.2476462344008888,139.12297490009,1.9,2.9,124.10199999999998,0.2430288243700732,0.2430288243700732,-0.2395339959591556,0,56,151.60000000000002,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CN1C=C[N+](CCCC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.4739142982395039,0.9736003624216,0.001494853348679,0.2282593575136161,0.9657119890751475,646.0245681815582,2733.1789483934326,2830.2216181565377,2.7208997315888053,0.2476538790995957,419.0408172800004,1.16,1.68,404.249,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,148,208.44800000000004,bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,-1821.517869,-0.286547135,0.172652479,-0.095325609,0.364114522,2.142514102,2.175323662,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,-420.483812,-0.522207,-0.061171,1.922697,0.434469,-0.28001,1.990963,14.2040304,7.794082072,7.794082072,1.6638512,-4.6961474288,1.6638512,6.130230872,imidazolium,imid,1-Butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,3.41,4.62,1.44,-4,48.8,C10H15F6N3O4S2,25.0,25.0,25.0,3.41,48.8,1.44,liquid,,,,,,,,,,,,,,,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,59.85000000000002,C10H15F6N3O4S2,12.52,Liquid,
bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.3880403108990969,0.9597450644494456,0.0019364858404103,0.2808725890237946,0.9451130799698834,488.0557658865225,1642.2673700458345,1737.6411403576876,2.627442625645582,0.3147988327063437,279.91784237991,0.6666666666666666,0.8666666666666667,280.147,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,92,157.37600000000003,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,0.3796955603102786,0.9595853818915862,0.0040011131287182,0.2814176520049492,0.8269211682489903,206.6727787109304,607.2898924403718,734.3987743430382,2.358127279593325,0.2476462344008888,139.12297490009,1.9,2.9,124.10199999999998,0.2430288243700732,0.2430288243700732,-0.2395339959591556,0,56,151.60000000000002,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CN1C=C[N+](CCCC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.4739142982395039,0.9736003624216,0.001494853348679,0.2282593575136161,0.9657119890751475,646.0245681815582,2733.1789483934326,2830.2216181565377,2.7208997315888053,0.2476538790995957,419.0408172800004,1.16,1.68,404.249,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,148,208.44800000000004,bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,-1821.517869,-0.286547135,0.172652479,-0.095325609,0.364114522,2.142514102,2.175323662,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,-420.483812,-0.522207,-0.061171,1.922697,0.434469,-0.28001,1.990963,14.2040304,7.794082072,7.794082072,1.6638512,-4.6961474288,1.6638512,6.130230872,imidazolium,imid,1-Butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,3.41,4.62,1.44,-4,48.8,C10H15F6N3O4S2,25.0,25.0,25.0,3.41,48.8,1.44,liquid,,,,,,,,,,,,,,,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,69.85000000000002,C10H15F6N3O4S2,16.19,Liquid,
bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.3880403108990969,0.9597450644494456,0.0019364858404103,0.2808725890237946,0.9451130799698834,488.0557658865225,1642.2673700458345,1737.6411403576876,2.627442625645582,0.3147988327063437,279.91784237991,0.6666666666666666,0.8666666666666667,280.147,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,92,157.37600000000003,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,0.3796955603102786,0.9595853818915862,0.0040011131287182,0.2814176520049492,0.8269211682489903,206.6727787109304,607.2898924403718,734.3987743430382,2.358127279593325,0.2476462344008888,139.12297490009,1.9,2.9,124.10199999999998,0.2430288243700732,0.2430288243700732,-0.2395339959591556,0,56,151.60000000000002,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CN1C=C[N+](CCCC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.4739142982395039,0.9736003624216,0.001494853348679,0.2282593575136161,0.9657119890751475,646.0245681815582,2733.1789483934326,2830.2216181565377,2.7208997315888053,0.2476538790995957,419.0408172800004,1.16,1.68,404.249,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,148,208.44800000000004,bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,-1821.517869,-0.286547135,0.172652479,-0.095325609,0.364114522,2.142514102,2.175323662,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,-420.483812,-0.522207,-0.061171,1.922697,0.434469,-0.28001,1.990963,14.2040304,7.794082072,7.794082072,1.6638512,-4.6961474288,1.6638512,6.130230872,imidazolium,imid,1-Butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,3.41,4.62,1.44,-4,48.8,C10H15F6N3O4S2,25.0,25.0,25.0,3.41,48.8,1.44,liquid,,,,,,,,,,,,,,,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,79.85000000000002,C10H15F6N3O4S2,19.21,Liquid,
bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.3880403108990969,0.9597450644494456,0.0019364858404103,0.2808725890237946,0.9451130799698834,488.0557658865225,1642.2673700458345,1737.6411403576876,2.627442625645582,0.3147988327063437,279.91784237991,0.6666666666666666,0.8666666666666667,280.147,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,92,157.37600000000003,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,0.3796955603102786,0.9595853818915862,0.0040011131287182,0.2814176520049492,0.8269211682489903,206.6727787109304,607.2898924403718,734.3987743430382,2.358127279593325,0.2476462344008888,139.12297490009,1.9,2.9,124.10199999999998,0.2430288243700732,0.2430288243700732,-0.2395339959591556,0,56,151.60000000000002,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CN1C=C[N+](CCCC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.4739142982395039,0.9736003624216,0.001494853348679,0.2282593575136161,0.9657119890751475,646.0245681815582,2733.1789483934326,2830.2216181565377,2.7208997315888053,0.2476538790995957,419.0408172800004,1.16,1.68,404.249,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,148,208.44800000000004,bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,-1821.517869,-0.286547135,0.172652479,-0.095325609,0.364114522,2.142514102,2.175323662,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,-420.483812,-0.522207,-0.061171,1.922697,0.434469,-0.28001,1.990963,14.2040304,7.794082072,7.794082072,1.6638512,-4.6961474288,1.6638512,6.130230872,imidazolium,imid,1-Butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,3.41,4.62,1.44,-4,48.8,C10H15F6N3O4S2,25.0,25.0,25.0,3.41,48.8,1.44,liquid,,,,,,,,,,,,,,,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,-10.049999999999955,C10H15F6N3O4S2,0.56,Liquid,
bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.3880403108990969,0.9597450644494456,0.0019364858404103,0.2808725890237946,0.9451130799698834,488.0557658865225,1642.2673700458345,1737.6411403576876,2.627442625645582,0.3147988327063437,279.91784237991,0.6666666666666666,0.8666666666666667,280.147,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,92,157.37600000000003,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,0.3796955603102786,0.9595853818915862,0.0040011131287182,0.2814176520049492,0.8269211682489903,206.6727787109304,607.2898924403718,734.3987743430382,2.358127279593325,0.2476462344008888,139.12297490009,1.9,2.9,124.10199999999998,0.2430288243700732,0.2430288243700732,-0.2395339959591556,0,56,151.60000000000002,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CN1C=C[N+](CCCC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.4739142982395039,0.9736003624216,0.001494853348679,0.2282593575136161,0.9657119890751475,646.0245681815582,2733.1789483934326,2830.2216181565377,2.7208997315888053,0.2476538790995957,419.0408172800004,1.16,1.68,404.249,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,148,208.44800000000004,bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,-1821.517869,-0.286547135,0.172652479,-0.095325609,0.364114522,2.142514102,2.175323662,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,-420.483812,-0.522207,-0.061171,1.922697,0.434469,-0.28001,1.990963,14.2040304,7.794082072,7.794082072,1.6638512,-4.6961474288,1.6638512,6.130230872,imidazolium,imid,1-Butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,3.41,4.62,1.44,-4,48.8,C10H15F6N3O4S2,25.0,25.0,25.0,3.41,48.8,1.44,liquid,,,,,,,,,,,,,,,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,-0.049999999999954525,C10H15F6N3O4S2,1.1300000000000001,Liquid,
bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.3880403108990969,0.9597450644494456,0.0019364858404103,0.2808725890237946,0.9451130799698834,488.0557658865225,1642.2673700458345,1737.6411403576876,2.627442625645582,0.3147988327063437,279.91784237991,0.6666666666666666,0.8666666666666667,280.147,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,92,157.37600000000003,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,0.3796955603102786,0.9595853818915862,0.0040011131287182,0.2814176520049492,0.8269211682489903,206.6727787109304,607.2898924403718,734.3987743430382,2.358127279593325,0.2476462344008888,139.12297490009,1.9,2.9,124.10199999999998,0.2430288243700732,0.2430288243700732,-0.2395339959591556,0,56,151.60000000000002,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CN1C=C[N+](CCCC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.4739142982395039,0.9736003624216,0.001494853348679,0.2282593575136161,0.9657119890751475,646.0245681815582,2733.1789483934326,2830.2216181565377,2.7208997315888053,0.2476538790995957,419.0408172800004,1.16,1.68,404.249,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,148,208.44800000000004,bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,-1821.517869,-0.286547135,0.172652479,-0.095325609,0.364114522,2.142514102,2.175323662,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,-420.483812,-0.522207,-0.061171,1.922697,0.434469,-0.28001,1.990963,14.2040304,7.794082072,7.794082072,1.6638512,-4.6961474288,1.6638512,6.130230872,imidazolium,imid,1-Butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,3.41,4.62,1.44,-4,48.8,C10H15F6N3O4S2,25.0,25.0,25.0,3.41,48.8,1.44,liquid,,,,,,,,,,,,,,,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,9.950000000000045,C10H15F6N3O4S2,1.9900000000000002,Liquid,
bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.3880403108990969,0.9597450644494456,0.0019364858404103,0.2808725890237946,0.9451130799698834,488.0557658865225,1642.2673700458345,1737.6411403576876,2.627442625645582,0.3147988327063437,279.91784237991,0.6666666666666666,0.8666666666666667,280.147,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,92,157.37600000000003,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,0.3796955603102786,0.9595853818915862,0.0040011131287182,0.2814176520049492,0.8269211682489903,206.6727787109304,607.2898924403718,734.3987743430382,2.358127279593325,0.2476462344008888,139.12297490009,1.9,2.9,124.10199999999998,0.2430288243700732,0.2430288243700732,-0.2395339959591556,0,56,151.60000000000002,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CN1C=C[N+](CCCC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.4739142982395039,0.9736003624216,0.001494853348679,0.2282593575136161,0.9657119890751475,646.0245681815582,2733.1789483934326,2830.2216181565377,2.7208997315888053,0.2476538790995957,419.0408172800004,1.16,1.68,404.249,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,148,208.44800000000004,bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,-1821.517869,-0.286547135,0.172652479,-0.095325609,0.364114522,2.142514102,2.175323662,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,-420.483812,-0.522207,-0.061171,1.922697,0.434469,-0.28001,1.990963,14.2040304,7.794082072,7.794082072,1.6638512,-4.6961474288,1.6638512,6.130230872,imidazolium,imid,1-Butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,3.41,4.62,1.44,-4,48.8,C10H15F6N3O4S2,25.0,25.0,25.0,3.41,48.8,1.44,liquid,,,,,,,,,,,,,,,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,19.950000000000045,C10H15F6N3O4S2,3.18,Liquid,
bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.3880403108990969,0.9597450644494456,0.0019364858404103,0.2808725890237946,0.9451130799698834,488.0557658865225,1642.2673700458345,1737.6411403576876,2.627442625645582,0.3147988327063437,279.91784237991,0.6666666666666666,0.8666666666666667,280.147,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,92,157.37600000000003,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,0.3796955603102786,0.9595853818915862,0.0040011131287182,0.2814176520049492,0.8269211682489903,206.6727787109304,607.2898924403718,734.3987743430382,2.358127279593325,0.2476462344008888,139.12297490009,1.9,2.9,124.10199999999998,0.2430288243700732,0.2430288243700732,-0.2395339959591556,0,56,151.60000000000002,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CN1C=C[N+](CCCC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.4739142982395039,0.9736003624216,0.001494853348679,0.2282593575136161,0.9657119890751475,646.0245681815582,2733.1789483934326,2830.2216181565377,2.7208997315888053,0.2476538790995957,419.0408172800004,1.16,1.68,404.249,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,148,208.44800000000004,bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,-1821.517869,-0.286547135,0.172652479,-0.095325609,0.364114522,2.142514102,2.175323662,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,-420.483812,-0.522207,-0.061171,1.922697,0.434469,-0.28001,1.990963,14.2040304,7.794082072,7.794082072,1.6638512,-4.6961474288,1.6638512,6.130230872,imidazolium,imid,1-Butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,3.41,4.62,1.44,-4,48.8,C10H15F6N3O4S2,25.0,25.0,25.0,3.41,48.8,1.44,liquid,,,,,,,,,,,,,,,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,29.950000000000045,C10H15F6N3O4S2,4.71,Liquid,
bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.3880403108990969,0.9597450644494456,0.0019364858404103,0.2808725890237946,0.9451130799698834,488.0557658865225,1642.2673700458345,1737.6411403576876,2.627442625645582,0.3147988327063437,279.91784237991,0.6666666666666666,0.8666666666666667,280.147,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,92,157.37600000000003,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,0.3796955603102786,0.9595853818915862,0.0040011131287182,0.2814176520049492,0.8269211682489903,206.6727787109304,607.2898924403718,734.3987743430382,2.358127279593325,0.2476462344008888,139.12297490009,1.9,2.9,124.10199999999998,0.2430288243700732,0.2430288243700732,-0.2395339959591556,0,56,151.60000000000002,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CN1C=C[N+](CCCC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.4739142982395039,0.9736003624216,0.001494853348679,0.2282593575136161,0.9657119890751475,646.0245681815582,2733.1789483934326,2830.2216181565377,2.7208997315888053,0.2476538790995957,419.0408172800004,1.16,1.68,404.249,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,148,208.44800000000004,bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,-1821.517869,-0.286547135,0.172652479,-0.095325609,0.364114522,2.142514102,2.175323662,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,-420.483812,-0.522207,-0.061171,1.922697,0.434469,-0.28001,1.990963,14.2040304,7.794082072,7.794082072,1.6638512,-4.6961474288,1.6638512,6.130230872,imidazolium,imid,1-Butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,3.41,4.62,1.44,-4,48.8,C10H15F6N3O4S2,25.0,25.0,25.0,3.41,48.8,1.44,liquid,,,,,,,,,,,,,,,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,39.950000000000045,C10H15F6N3O4S2,6.57,Liquid,
bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.3880403108990969,0.9597450644494456,0.0019364858404103,0.2808725890237946,0.9451130799698834,488.0557658865225,1642.2673700458345,1737.6411403576876,2.627442625645582,0.3147988327063437,279.91784237991,0.6666666666666666,0.8666666666666667,280.147,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,92,157.37600000000003,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,0.3796955603102786,0.9595853818915862,0.0040011131287182,0.2814176520049492,0.8269211682489903,206.6727787109304,607.2898924403718,734.3987743430382,2.358127279593325,0.2476462344008888,139.12297490009,1.9,2.9,124.10199999999998,0.2430288243700732,0.2430288243700732,-0.2395339959591556,0,56,151.60000000000002,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CN1C=C[N+](CCCC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.4739142982395039,0.9736003624216,0.001494853348679,0.2282593575136161,0.9657119890751475,646.0245681815582,2733.1789483934326,2830.2216181565377,2.7208997315888053,0.2476538790995957,419.0408172800004,1.16,1.68,404.249,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,148,208.44800000000004,bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,-1821.517869,-0.286547135,0.172652479,-0.095325609,0.364114522,2.142514102,2.175323662,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,-420.483812,-0.522207,-0.061171,1.922697,0.434469,-0.28001,1.990963,14.2040304,7.794082072,7.794082072,1.6638512,-4.6961474288,1.6638512,6.130230872,imidazolium,imid,1-Butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,3.41,4.62,1.44,-4,48.8,C10H15F6N3O4S2,25.0,25.0,25.0,3.41,48.8,1.44,liquid,,,,,,,,,,,,,,,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,49.950000000000045,C10H15F6N3O4S2,8.77,Liquid,
bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.3880403108990969,0.9597450644494456,0.0019364858404103,0.2808725890237946,0.9451130799698834,488.0557658865225,1642.2673700458345,1737.6411403576876,2.627442625645582,0.3147988327063437,279.91784237991,0.6666666666666666,0.8666666666666667,280.147,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,92,157.37600000000003,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,0.3796955603102786,0.9595853818915862,0.0040011131287182,0.2814176520049492,0.8269211682489903,206.6727787109304,607.2898924403718,734.3987743430382,2.358127279593325,0.2476462344008888,139.12297490009,1.9,2.9,124.10199999999998,0.2430288243700732,0.2430288243700732,-0.2395339959591556,0,56,151.60000000000002,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,CN1C=C[N+](CCCC)=C1.O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,0.4739142982395039,0.9736003624216,0.001494853348679,0.2282593575136161,0.9657119890751475,646.0245681815582,2733.1789483934326,2830.2216181565377,2.7208997315888053,0.2476538790995957,419.0408172800004,1.16,1.68,404.249,0.4802902001629027,0.4802902001629027,-0.4206749315142703,0,148,208.44800000000004,bis(trifluoromethylsulfonyl)imide,O=S([N-]S(=O)(C(F)(F)F)=O)(C(F)(F)F)=O,-1821.517869,-0.286547135,0.172652479,-0.095325609,0.364114522,2.142514102,2.175323662,1-butyl-3-methylimidazolium,CN1C=C[N+](CCCC)=C1,-420.483812,-0.522207,-0.061171,1.922697,0.434469,-0.28001,1.990963,14.2040304,7.794082072,7.794082072,1.6638512,-4.6961474288,1.6638512,6.130230872,imidazolium,imid,1-Butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,3.41,4.62,1.44,-4,48.8,C10H15F6N3O4S2,25.0,25.0,25.0,3.41,48.8,1.44,liquid,,,,,,,,,,,,,,,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,59.950000000000045,C10H15F6N3O4S2,11.27,Liquid,
